Player,Rank,Sets_Won,Games_Won,Aces,DoubleFaults,FirstServes_Won,FirstServes_In,SecondServes_Won,SecondServes_In,BreakPoints_Won,BreakPoints,ReturnPoints_Won,ReturnPoints_Faced,TotalPoints_Won,won_game?,FirstServes_ratio,SecondServes_ratio,BreakPoints_ratio,ReturnPoints_ratio,datetime,year,Tournament,Round_Description,Court_Surface,Total_Serves,Aces%,ServesWon%
Ana Ivanovic,17.0,0.0,9,1.0,2.0,25.0,39.0,13.0,33.0,3.0,8.0,22.0,61.0,60.0,0,0.6410256410256411,0.3939393939393939,0.375,0.36065573770491804,2016-03-21,2016,Miami,Third Round,Hard,72.0,0.013888888888888888,0.5277777777777778
Caroline Wozniacki,25.0,1.0,17,2.0,3.0,38.0,57.0,25.0,56.0,5.0,8.0,31.0,91.0,94.0,0,0.6666666666666666,0.44642857142857145,0.625,0.34065934065934067,2016-03-21,2016,Miami,Third Round,Hard,113.0,0.017699115044247787,0.5575221238938053
Yanina Wickmayer,47.0,1.0,14,4.0,4.0,27.0,42.0,21.0,48.0,5.0,13.0,50.0,106.0,98.0,0,0.6428571428571429,0.4375,0.38461538461538464,0.4716981132075472,2016-03-21,2016,Miami,Third Round,Hard,90.0,0.044444444444444446,0.5333333333333333
Madison Brengle,60.0,0.0,5,0.0,1.0,17.0,37.0,6.0,14.0,2.0,3.0,24.0,58.0,47.0,0,0.4594594594594595,0.42857142857142855,0.6666666666666666,0.41379310344827586,2016-03-21,2016,Miami,Third Round,Hard,51.0,0.0,0.45098039215686275
Julia Goerges,66.0,0.0,5,1.0,4.0,30.0,49.0,7.0,28.0,1.0,8.0,22.0,60.0,59.0,0,0.6122448979591837,0.25,0.125,0.36666666666666664,2016-03-21,2016,Miami,Third Round,Hard,77.0,0.012987012987012988,0.4805194805194805
Kristyna Pliskova,101.0,1.0,15,11.0,13.0,48.0,63.0,16.0,51.0,5.0,11.0,39.0,100.0,103.0,0,0.7619047619047619,0.3137254901960784,0.45454545454545453,0.39,2016-03-21,2016,Miami,Third Round,Hard,114.0,0.09649122807017543,0.5614035087719298
Petra Kvitova,7.0,0.0,8,4.0,5.0,23.0,37.0,14.0,25.0,1.0,7.0,21.0,64.0,58.0,0,0.6216216216216216,0.56,0.14285714285714285,0.328125,2016-03-21,2016,Miami,Third Round,Hard,62.0,0.06451612903225806,0.5967741935483871
Coco Vandeweghe,38.0,0.0,5,4.0,6.0,22.0,32.0,3.0,29.0,3.0,6.0,27.0,59.0,52.0,0,0.6875,0.10344827586206896,0.5,0.4576271186440678,2016-03-21,2016,Miami,Third Round,Hard,61.0,0.06557377049180328,0.4098360655737705
Kiki Bertens,108.0,1.0,8,4.0,7.0,17.0,25.0,9.0,27.0,3.0,6.0,27.0,62.0,53.0,0,0.68,0.3333333333333333,0.5,0.43548387096774194,2016-03-21,2016,Miami,Third Round,Hard,52.0,0.07692307692307693,0.5
Magda Linette,110.0,0.0,3,0.0,2.0,12.0,19.0,5.0,22.0,0.0,2.0,15.0,48.0,32.0,0,0.631578947368421,0.22727272727272727,0.0,0.3125,2016-03-21,2016,Miami,Third Round,Hard,41.0,0.0,0.4146341463414634
Nicole Gibbs,74.0,0.0,1,2.0,2.0,10.0,23.0,8.0,25.0,0.0,1.0,10.0,35.0,28.0,0,0.43478260869565216,0.32,0.0,0.2857142857142857,2016-03-21,2016,Miami,Third Round,Hard,48.0,0.041666666666666664,0.375
Zarina Diyas,97.0,0.0,8,1.0,2.0,20.0,44.0,14.0,25.0,3.0,5.0,28.0,65.0,62.0,0,0.45454545454545453,0.56,0.6,0.4307692307692308,2016-03-21,2016,Miami,Third Round,Hard,69.0,0.014492753623188406,0.4927536231884058
Caroline Garcia,48.0,1.0,14,4.0,7.0,46.0,59.0,14.0,43.0,4.0,11.0,36.0,100.0,96.0,0,0.7796610169491526,0.32558139534883723,0.36363636363636365,0.36,2016-03-21,2016,Miami,Third Round,Hard,102.0,0.0392156862745098,0.5882352941176471
Naomi Osaka,104.0,0.0,5,7.0,3.0,18.0,27.0,9.0,23.0,1.0,5.0,18.0,54.0,45.0,0,0.6666666666666666,0.391304347826087,0.2,0.3333333333333333,2016-03-21,2016,Miami,Third Round,Hard,50.0,0.14,0.54
Serena Williams,1.0,1.0,10,13.0,9.0,39.0,65.0,15.0,38.0,2.0,5.0,25.0,84.0,79.0,0,0.6,0.39473684210526316,0.4,0.2976190476190476,2016-03-21,2016,Miami,Fourth Round,Hard,103.0,0.1262135922330097,0.5242718446601942
Monica Niculescu,33.0,0.0,4,0.0,2.0,21.0,41.0,6.0,18.0,1.0,4.0,15.0,46.0,42.0,0,0.5121951219512195,0.3333333333333333,0.25,0.32608695652173914,2016-03-21,2016,Miami,Fourth Round,Hard,59.0,0.0,0.4576271186440678
Agnieszka Radwanska,2.0,1.0,12,1.0,0.0,23.0,38.0,18.0,34.0,4.0,7.0,32.0,75.0,73.0,0,0.6052631578947368,0.5294117647058824,0.5714285714285714,0.4266666666666667,2016-03-21,2016,Miami,Fourth Round,Hard,72.0,0.013888888888888888,0.5694444444444444
Irina-Camelia Begu,35.0,0.0,4,0.0,3.0,17.0,33.0,12.0,22.0,0.0,0.0,14.0,50.0,43.0,0,0.5151515151515151,0.5454545454545454,0.0,0.28,2016-03-21,2016,Miami,Fourth Round,Hard,55.0,0.0,0.5272727272727272
Timea Babos,49.0,1.0,12,2.0,5.0,37.0,63.0,11.0,30.0,5.0,9.0,41.0,93.0,89.0,0,0.5873015873015873,0.36666666666666664,0.5555555555555556,0.44086021505376344,2016-03-21,2016,Miami,Fourth Round,Hard,93.0,0.021505376344086023,0.5161290322580645
Garbine Muguruza,4.0,0.0,12,8.0,4.0,40.0,51.0,15.0,33.0,2.0,5.0,25.0,83.0,80.0,0,0.7843137254901961,0.45454545454545453,0.4,0.30120481927710846,2016-03-21,2016,Miami,Fourth Round,Hard,84.0,0.09523809523809523,0.6547619047619048
Heather Watson,69.0,0.0,7,1.0,4.0,21.0,42.0,13.0,27.0,3.0,4.0,21.0,54.0,55.0,0,0.5,0.48148148148148145,0.75,0.3888888888888889,2016-03-21,2016,Miami,Fourth Round,Hard,69.0,0.014492753623188406,0.4927536231884058
Elina Svitolina,16.0,0.0,5,1.0,0.0,15.0,30.0,4.0,14.0,2.0,4.0,19.0,51.0,38.0,0,0.5,0.2857142857142857,0.5,0.37254901960784315,2016-03-21,2016,Miami,Fourth Round,Hard,44.0,0.022727272727272728,0.4318181818181818
Ekaterina Makarova,31.0,1.0,14,5.0,6.0,37.0,69.0,18.0,41.0,7.0,12.0,50.0,105.0,105.0,0,0.5362318840579711,0.43902439024390244,0.5833333333333334,0.47619047619047616,2016-03-21,2016,Miami,Quarter-finals,Hard,110.0,0.045454545454545456,0.5
Johanna Konta,23.0,0.0,6,1.0,3.0,22.0,30.0,8.0,21.0,0.0,5.0,23.0,68.0,53.0,0,0.7333333333333333,0.38095238095238093,0.0,0.3382352941176471,2016-03-21,2016,Miami,Quarter-finals,Hard,51.0,0.0196078431372549,0.5882352941176471
Simona Halep,5.0,1.0,11,0.0,2.0,28.0,50.0,17.0,31.0,3.0,4.0,39.0,96.0,84.0,0,0.56,0.5483870967741935,0.75,0.40625,2016-03-21,2016,Miami,Quarter-finals,Hard,81.0,0.0,0.5555555555555556
Madison Keys,24.0,0.0,5,4.0,2.0,23.0,36.0,5.0,18.0,1.0,2.0,16.0,51.0,44.0,0,0.6388888888888888,0.2777777777777778,0.5,0.3137254901960784,2016-03-21,2016,Miami,Quarter-finals,Hard,54.0,0.07407407407407407,0.5185185185185185
Angelique Kerber,3.0,0.0,7,1.0,2.0,21.0,44.0,4.0,18.0,4.0,8.0,30.0,67.0,55.0,0,0.4772727272727273,0.2222222222222222,0.5,0.44776119402985076,2016-03-21,2016,Miami,Semi-finals,Hard,62.0,0.016129032258064516,0.4032258064516129
Timea Bacsinszky,20.0,0.0,8,0.0,2.0,28.0,44.0,4.0,15.0,2.0,14.0,35.0,83.0,67.0,0,0.6363636363636364,0.26666666666666666,0.14285714285714285,0.42168674698795183,2016-03-21,2016,Miami,Semi-finals,Hard,59.0,0.0,0.5423728813559322
Svetlana Kuznetsova,19.0,0.0,5,2.0,2.0,19.0,42.0,2.0,14.0,3.0,4.0,20.0,45.0,41.0,0,0.4523809523809524,0.14285714285714285,0.75,0.4444444444444444,2016-03-21,2016,Miami,Finals,Hard,56.0,0.03571428571428571,0.375
Varvara Lepchenko,52.0,1.0,15,6.0,3.0,37.0,61.0,16.0,30.0,6.0,9.0,39.0,89.0,92.0,0,0.6065573770491803,0.5333333333333333,0.6666666666666666,0.43820224719101125,2016-07-18,2016,Stanford,First Round,Hard,91.0,0.06593406593406594,0.5824175824175825
Kateryna Bondarenko,56.0,0.0,9,2.0,10.0,25.0,43.0,9.0,32.0,5.0,6.0,31.0,68.0,65.0,0,0.5813953488372093,0.28125,0.8333333333333334,0.45588235294117646,2016-07-18,2016,Stanford,First Round,Hard,75.0,0.02666666666666667,0.4533333333333333
Elitsa Kostova,131.0,0.0,3,1.0,0.0,13.0,34.0,5.0,14.0,2.0,4.0,19.0,48.0,37.0,0,0.38235294117647056,0.35714285714285715,0.5,0.3958333333333333,2016-07-18,2016,Stanford,First Round,Hard,48.0,0.020833333333333332,0.375
Xinyun Han,125.0,1.0,8,2.0,3.0,23.0,42.0,13.0,32.0,3.0,8.0,30.0,73.0,66.0,0,0.5476190476190477,0.40625,0.375,0.410958904109589,2016-07-18,2016,Stanford,First Round,Hard,74.0,0.02702702702702703,0.4864864864864865
Kristyna Pliskova,119.0,1.0,13,15.0,8.0,40.0,55.0,20.0,50.0,3.0,8.0,32.0,83.0,92.0,0,0.7272727272727273,0.4,0.375,0.3855421686746988,2016-07-18,2016,Stanford,First Round,Hard,105.0,0.14285714285714285,0.5714285714285714
Asia Muhammad,201.0,1.0,14,2.0,5.0,34.0,56.0,16.0,33.0,5.0,12.0,46.0,104.0,96.0,0,0.6071428571428571,0.48484848484848486,0.4166666666666667,0.4423076923076923,2016-07-18,2016,Stanford,First Round,Hard,89.0,0.02247191011235955,0.5617977528089888
Veronica Cepede Royg,123.0,1.0,15,0.0,7.0,37.0,62.0,15.0,36.0,6.0,14.0,55.0,115.0,107.0,0,0.5967741935483871,0.4166666666666667,0.42857142857142855,0.4782608695652174,2016-07-18,2016,Stanford,First Round,Hard,98.0,0.0,0.5306122448979592
Jennifer Brady,149.0,1.0,14,0.0,7.0,37.0,55.0,28.0,53.0,4.0,16.0,49.0,112.0,114.0,0,0.6727272727272727,0.5283018867924528,0.25,0.4375,2016-07-18,2016,Stanford,First Round,Hard,108.0,0.0,0.6018518518518519
Carol Zhao,346.0,1.0,11,2.0,6.0,26.0,41.0,17.0,38.0,4.0,12.0,38.0,96.0,81.0,0,0.6341463414634146,0.4473684210526316,0.3333333333333333,0.3958333333333333,2016-07-18,2016,Stanford,First Round,Hard,79.0,0.02531645569620253,0.5443037974683544
Naomi Osaka,86.0,1.0,14,7.0,2.0,26.0,42.0,26.0,55.0,6.0,12.0,45.0,99.0,97.0,0,0.6190476190476191,0.4727272727272727,0.5,0.45454545454545453,2016-07-18,2016,Stanford,First Round,Hard,97.0,0.07216494845360824,0.5360824742268041
Jelena Ostapenko,38.0,0.0,8,3.0,9.0,25.0,39.0,7.0,24.0,3.0,5.0,19.0,51.0,51.0,0,0.6410256410256411,0.2916666666666667,0.6,0.37254901960784315,2016-07-18,2016,Stanford,First Round,Hard,63.0,0.047619047619047616,0.5079365079365079
Maria Mateas,90.0,0.0,6,0.0,7.0,23.0,42.0,3.0,16.0,2.0,6.0,23.0,60.0,49.0,0,0.5476190476190477,0.1875,0.3333333333333333,0.38333333333333336,2016-07-18,2016,Stanford,First Round,Hard,58.0,0.0,0.4482758620689655
Alize Cornet,51.0,0.0,5,1.0,9.0,17.0,33.0,3.0,17.0,2.0,5.0,27.0,61.0,47.0,0,0.5151515151515151,0.17647058823529413,0.4,0.4426229508196721,2016-07-18,2016,Stanford,Second Round,Hard,50.0,0.02,0.4
Urszula Radwanska,156.0,0.0,9,0.0,3.0,13.0,29.0,15.0,32.0,4.0,10.0,34.0,77.0,62.0,0,0.4482758620689655,0.46875,0.4,0.44155844155844154,2016-07-18,2016,Stanford,Second Round,Hard,61.0,0.0,0.45901639344262296
Julia Boserup,144.0,0.0,4,1.0,5.0,18.0,34.0,6.0,19.0,1.0,1.0,10.0,39.0,34.0,0,0.5294117647058824,0.3157894736842105,1.0,0.2564102564102564,2016-07-18,2016,Stanford,Second Round,Hard,53.0,0.018867924528301886,0.4528301886792453
Magda Linette,87.0,1.0,12,3.0,2.0,32.0,59.0,12.0,29.0,3.0,12.0,43.0,114.0,87.0,0,0.5423728813559322,0.41379310344827586,0.25,0.37719298245614036,2016-07-18,2016,Stanford,Second Round,Hard,88.0,0.03409090909090909,0.5
Nicole Gibbs,71.0,1.0,12,2.0,4.0,29.0,50.0,15.0,32.0,4.0,8.0,43.0,98.0,87.0,0,0.58,0.46875,0.5,0.4387755102040816,2016-07-18,2016,Stanford,Second Round,Hard,82.0,0.024390243902439025,0.5365853658536586
Ana Bogdan,135.0,1.0,12,2.0,4.0,36.0,63.0,8.0,26.0,5.0,12.0,37.0,86.0,81.0,0,0.5714285714285714,0.3076923076923077,0.4166666666666667,0.43023255813953487,2016-07-18,2016,Stanford,Second Round,Hard,89.0,0.02247191011235955,0.4943820224719101
Sachia Vickery,204.0,1.0,13,5.0,2.0,40.0,68.0,26.0,55.0,4.0,8.0,32.0,84.0,98.0,0,0.5882352941176471,0.4727272727272727,0.5,0.38095238095238093,2016-07-18,2016,Stanford,Second Round,Hard,123.0,0.04065040650406504,0.5365853658536586
Nao Hibino,75.0,0.0,7,1.0,1.0,25.0,44.0,15.0,26.0,0.0,2.0,8.0,46.0,48.0,0,0.5681818181818182,0.5769230769230769,0.0,0.17391304347826086,2016-07-18,2016,Stanford,Second Round,Hard,70.0,0.014285714285714285,0.5714285714285714
Misaki Doi,36.0,0.0,5,3.0,2.0,14.0,31.0,8.0,28.0,4.0,6.0,26.0,53.0,48.0,0,0.45161290322580644,0.2857142857142857,0.6666666666666666,0.49056603773584906,2016-07-18,2016,Stanford,Quarter-finals,Hard,59.0,0.05084745762711865,0.3728813559322034
Coco Vandeweghe,35.0,1.0,4,3.0,3.0,11.0,17.0,10.0,21.0,1.0,2.0,12.0,33.0,33.0,0,0.6470588235294118,0.47619047619047616,0.5,0.36363636363636365,2016-07-18,2016,Stanford,Quarter-finals,Hard,38.0,0.07894736842105263,0.5526315789473685
Saisai Zheng,74.0,1.0,11,1.0,1.0,31.0,63.0,13.0,33.0,5.0,14.0,36.0,83.0,80.0,0,0.49206349206349204,0.3939393939393939,0.35714285714285715,0.43373493975903615,2016-07-18,2016,Stanford,Quarter-finals,Hard,96.0,0.010416666666666666,0.4583333333333333
Catherine Cartan Bellis,203.0,0.0,5,2.0,4.0,15.0,25.0,6.0,18.0,1.0,3.0,17.0,54.0,38.0,0,0.6,0.3333333333333333,0.3333333333333333,0.3148148148148148,2016-07-18,2016,Stanford,Quarter-finals,Hard,43.0,0.046511627906976744,0.4883720930232558
Dominika Cibulkova,12.0,0.0,6,1.0,2.0,26.0,40.0,9.0,18.0,0.0,3.0,6.0,44.0,41.0,0,0.65,0.5,0.0,0.13636363636363635,2016-07-18,2016,Stanford,Semi-finals,Hard,58.0,0.017241379310344827,0.603448275862069
Alison Riske,78.0,0.0,7,0.0,5.0,21.0,37.0,10.0,24.0,2.0,11.0,36.0,88.0,67.0,0,0.5675675675675675,0.4166666666666667,0.18181818181818182,0.4090909090909091,2016-07-18,2016,Stanford,Semi-finals,Hard,61.0,0.0,0.5081967213114754
Venus Williams,7.0,1.0,14,3.0,6.0,40.0,58.0,9.0,29.0,4.0,12.0,40.0,104.0,89.0,0,0.6896551724137931,0.3103448275862069,0.3333333333333333,0.38461538461538464,2016-07-18,2016,Stanford,Finals,Hard,87.0,0.034482758620689655,0.5632183908045977
Aleksandra Wozniak,472.0,0.0,4,1.0,6.0,19.0,36.0,4.0,18.0,1.0,1.0,18.0,51.0,41.0,0,0.5277777777777778,0.2222222222222222,1.0,0.35294117647058826,2016-07-18,2016,Washington,First Round,Hard,54.0,0.018518518518518517,0.42592592592592593
Monica Niculescu,61.0,0.0,7,2.0,4.0,23.0,37.0,7.0,19.0,2.0,6.0,23.0,58.0,53.0,0,0.6216216216216216,0.3684210526315789,0.3333333333333333,0.39655172413793105,2016-07-18,2016,Washington,First Round,Hard,56.0,0.03571428571428571,0.5357142857142857
Alla Kudryavtseva,165.0,0.0,3,2.0,3.0,14.0,23.0,10.0,23.0,0.0,0.0,15.0,49.0,39.0,0,0.6086956521739131,0.43478260869565216,0.0,0.30612244897959184,2016-07-18,2016,Washington,First Round,Hard,46.0,0.043478260869565216,0.5217391304347826
Lauren Albanese,277.0,0.0,7,2.0,2.0,12.0,19.0,14.0,38.0,3.0,6.0,26.0,64.0,52.0,0,0.631578947368421,0.3684210526315789,0.5,0.40625,2016-07-18,2016,Washington,First Round,Hard,57.0,0.03508771929824561,0.45614035087719296
Madison Brengle,55.0,0.0,9,2.0,3.0,29.0,49.0,16.0,32.0,2.0,4.0,22.0,62.0,67.0,0,0.5918367346938775,0.5,0.5,0.3548387096774194,2016-07-18,2016,Washington,First Round,Hard,81.0,0.024691358024691357,0.5555555555555556
Kristina Kucova,121.0,0.0,8,1.0,12.0,29.0,41.0,12.0,37.0,2.0,2.0,18.0,56.0,59.0,0,0.7073170731707317,0.32432432432432434,1.0,0.32142857142857145,2016-07-18,2016,Washington,First Round,Hard,78.0,0.01282051282051282,0.5256410256410257
Irina Falconi,70.0,0.0,7,0.0,2.0,16.0,22.0,16.0,32.0,1.0,4.0,25.0,71.0,57.0,0,0.7272727272727273,0.5,0.25,0.352112676056338,2016-07-18,2016,Washington,First Round,Hard,54.0,0.0,0.5925925925925926
Sloane Stephens,23.0,0.0,3,4.0,1.0,16.0,33.0,3.0,12.0,1.0,3.0,16.0,48.0,35.0,0,0.48484848484848486,0.25,0.3333333333333333,0.3333333333333333,2016-07-18,2016,Washington,First Round,Hard,45.0,0.08888888888888889,0.4222222222222222
Eugenie Bouchard,41.0,0.0,9,2.0,3.0,27.0,38.0,11.0,24.0,2.0,6.0,21.0,64.0,59.0,0,0.7105263157894737,0.4583333333333333,0.3333333333333333,0.328125,2016-07-18,2016,Washington,First Round,Hard,62.0,0.03225806451612903,0.6129032258064516
Lin Zhu,151.0,0.0,9,1.0,2.0,26.0,43.0,6.0,22.0,4.0,9.0,33.0,74.0,65.0,0,0.6046511627906976,0.2727272727272727,0.4444444444444444,0.44594594594594594,2016-07-18,2016,Washington,First Round,Hard,65.0,0.015384615384615385,0.49230769230769234
Shelby Rogers,57.0,1.0,15,7.0,1.0,36.0,63.0,22.0,43.0,5.0,16.0,48.0,112.0,106.0,0,0.5714285714285714,0.5116279069767442,0.3125,0.42857142857142855,2016-07-18,2016,Washington,First Round,Hard,106.0,0.0660377358490566,0.5471698113207547
Hiroko Kuwata,154.0,0.0,2,1.0,5.0,7.0,22.0,8.0,18.0,0.0,3.0,20.0,57.0,35.0,0,0.3181818181818182,0.4444444444444444,0.0,0.3508771929824561,2016-07-18,2016,Washington,First Round,Hard,40.0,0.025,0.375
Samantha Crawford,101.0,1.0,11,3.0,8.0,20.0,37.0,15.0,36.0,5.0,7.0,33.0,71.0,68.0,0,0.5405405405405406,0.4166666666666667,0.7142857142857143,0.4647887323943662,2016-07-18,2016,Washington,First Round,Hard,73.0,0.0410958904109589,0.4794520547945205
Oceane Dodin,124.0,1.0,11,8.0,11.0,30.0,43.0,22.0,56.0,3.0,6.0,37.0,93.0,89.0,0,0.6976744186046512,0.39285714285714285,0.5,0.3978494623655914,2016-07-18,2016,Washington,First Round,Hard,99.0,0.08080808080808081,0.5252525252525253
Francoise Abanda,274.0,0.0,10,3.0,4.0,25.0,47.0,13.0,31.0,4.0,12.0,36.0,82.0,74.0,0,0.5319148936170213,0.41935483870967744,0.3333333333333333,0.43902439024390244,2016-07-18,2016,Washington,First Round,Hard,78.0,0.038461538461538464,0.48717948717948717
Varvara Flink,412.0,0.0,10,2.0,0.0,34.0,46.0,7.0,21.0,1.0,9.0,30.0,89.0,71.0,0,0.7391304347826086,0.3333333333333333,0.1111111111111111,0.33707865168539325,2016-07-18,2016,Washington,First Round,Hard,67.0,0.029850746268656716,0.6119402985074627
Shuai Zhang,62.0,0.0,8,4.0,2.0,26.0,47.0,9.0,26.0,3.0,7.0,27.0,60.0,62.0,0,0.5531914893617021,0.34615384615384615,0.42857142857142855,0.45,2016-07-18,2016,Washington,Second Round,Hard,73.0,0.0547945205479452,0.4794520547945205
Caroline Wozniacki,58.0,1.0,10,7.0,1.0,34.0,54.0,10.0,23.0,3.0,6.0,24.0,54.0,68.0,0,0.6296296296296297,0.43478260869565216,0.5,0.4444444444444444,2016-07-18,2016,Washington,Second Round,Hard,77.0,0.09090909090909091,0.5714285714285714
Sabine Lisicki,81.0,0.0,6,2.0,6.0,16.0,25.0,11.0,29.0,1.0,2.0,14.0,48.0,41.0,0,0.64,0.3793103448275862,0.5,0.2916666666666667,2016-07-18,2016,Washington,Second Round,Hard,54.0,0.037037037037037035,0.5
Naomi Broady,84.0,1.0,12,8.0,5.0,24.0,33.0,24.0,46.0,2.0,4.0,21.0,78.0,69.0,0,0.7272727272727273,0.5217391304347826,0.5,0.2692307692307692,2016-07-18,2016,Washington,Second Round,Hard,79.0,0.10126582278481013,0.6075949367088608
Christina Mchale,63.0,0.0,7,5.0,3.0,20.0,32.0,11.0,27.0,2.0,10.0,34.0,83.0,65.0,0,0.625,0.4074074074074074,0.2,0.40963855421686746,2016-07-18,2016,Washington,Second Round,Hard,59.0,0.0847457627118644,0.5254237288135594
Monica Puig,33.0,0.0,6,4.0,3.0,21.0,36.0,13.0,27.0,1.0,7.0,17.0,55.0,51.0,0,0.5833333333333334,0.48148148148148145,0.14285714285714285,0.3090909090909091,2016-07-18,2016,Washington,Second Round,Hard,63.0,0.06349206349206349,0.5396825396825397
Usue Maitane Arconada,100.0,1.0,14,0.0,6.0,28.0,56.0,23.0,39.0,5.0,14.0,41.0,95.0,92.0,0,0.5,0.5897435897435898,0.35714285714285715,0.43157894736842106,2016-07-18,2016,Washington,Second Round,Hard,95.0,0.0,0.5368421052631579
Samantha Stosur,14.0,0.0,9,4.0,7.0,29.0,40.0,16.0,26.0,0.0,1.0,23.0,77.0,68.0,0,0.725,0.6153846153846154,0.0,0.2987012987012987,2016-07-18,2016,Washington,Quarter-finals,Hard,66.0,0.06060606060606061,0.6818181818181818
Camila Giorgi,77.0,0.0,8,1.0,9.0,22.0,40.0,7.0,25.0,4.0,14.0,33.0,72.0,62.0,0,0.55,0.28,0.2857142857142857,0.4583333333333333,2016-07-18,2016,Washington,Quarter-finals,Hard,65.0,0.015384615384615385,0.4461538461538462
Kristina Mladenovic,34.0,1.0,13,8.0,5.0,36.0,48.0,13.0,32.0,3.0,9.0,35.0,95.0,84.0,0,0.75,0.40625,0.3333333333333333,0.3684210526315789,2016-07-18,2016,Washington,Quarter-finals,Hard,80.0,0.1,0.6125
Risa Ozaki,136.0,0.0,6,0.0,0.0,26.0,49.0,7.0,15.0,1.0,1.0,14.0,47.0,47.0,0,0.5306122448979592,0.4666666666666667,1.0,0.2978723404255319,2016-07-18,2016,Washington,Quarter-finals,Hard,64.0,0.0,0.515625
Jessica Pegula,173.0,0.0,5,0.0,2.0,21.0,35.0,11.0,32.0,2.0,5.0,26.0,60.0,58.0,0,0.6,0.34375,0.4,0.43333333333333335,2016-07-18,2016,Washington,Semi-finals,Hard,67.0,0.0,0.47761194029850745
Yulia Putintseva,45.0,0.0,6,6.0,5.0,21.0,33.0,13.0,30.0,1.0,6.0,19.0,57.0,53.0,0,0.6363636363636364,0.43333333333333335,0.16666666666666666,0.3333333333333333,2016-07-18,2016,Washington,Semi-finals,Hard,63.0,0.09523809523809523,0.5396825396825397
Lauren Davis,122.0,0.0,6,3.0,0.0,19.0,30.0,10.0,30.0,2.0,4.0,25.0,60.0,54.0,0,0.6333333333333333,0.3333333333333333,0.5,0.4166666666666667,2016-07-18,2016,Washington,Finals,Hard,60.0,0.05,0.48333333333333334
Aleksandra Wozniak,465.0,0.0,10,0.0,4.0,34.0,63.0,9.0,23.0,4.0,12.0,35.0,82.0,78.0,0,0.5396825396825397,0.391304347826087,0.3333333333333333,0.4268292682926829,2016-07-25,2016,Montreal,First Round,Hard,86.0,0.0,0.5
Kateryna Bondarenko,64.0,1.0,13,6.0,9.0,38.0,55.0,14.0,34.0,3.0,6.0,30.0,83.0,82.0,0,0.6909090909090909,0.4117647058823529,0.5,0.3614457831325301,2016-07-25,2016,Montreal,First Round,Hard,89.0,0.06741573033707865,0.5842696629213483
Lucie Safarova,28.0,1.0,15,5.0,10.0,46.0,62.0,22.0,50.0,2.0,6.0,26.0,85.0,94.0,0,0.7419354838709677,0.44,0.3333333333333333,0.3058823529411765,2016-07-25,2016,Montreal,First Round,Hard,112.0,0.044642857142857144,0.6071428571428571
Elena Vesnina,24.0,0.0,4,2.0,6.0,16.0,26.0,8.0,20.0,0.0,2.0,13.0,47.0,37.0,0,0.6153846153846154,0.4,0.0,0.2765957446808511,2016-07-25,2016,Montreal,First Round,Hard,46.0,0.043478260869565216,0.5217391304347826
Ekaterina Makarova,29.0,1.0,14,5.0,3.0,33.0,55.0,13.0,22.0,5.0,8.0,39.0,90.0,85.0,0,0.6,0.5909090909090909,0.625,0.43333333333333335,2016-07-25,2016,Montreal,First Round,Hard,77.0,0.06493506493506493,0.5974025974025974
Shuai Zhang,59.0,0.0,2,0.0,2.0,10.0,20.0,4.0,13.0,1.0,5.0,16.0,41.0,30.0,0,0.5,0.3076923076923077,0.2,0.3902439024390244,2016-07-25,2016,Montreal,First Round,Hard,33.0,0.0,0.42424242424242425
Yanina Wickmayer,36.0,1.0,11,9.0,3.0,31.0,49.0,9.0,22.0,3.0,5.0,23.0,72.0,63.0,0,0.6326530612244898,0.4090909090909091,0.6,0.3194444444444444,2016-07-25,2016,Montreal,First Round,Hard,71.0,0.1267605633802817,0.5633802816901409
Alize Cornet,49.0,0.0,9,1.0,7.0,30.0,55.0,16.0,30.0,2.0,2.0,17.0,57.0,63.0,0,0.5454545454545454,0.5333333333333333,1.0,0.2982456140350877,2016-07-25,2016,Montreal,First Round,Hard,85.0,0.011764705882352941,0.5411764705882353
Mariana Duque-Marino,81.0,0.0,4,1.0,4.0,20.0,36.0,10.0,24.0,1.0,4.0,14.0,47.0,44.0,0,0.5555555555555556,0.4166666666666667,0.25,0.2978723404255319,2016-07-25,2016,Montreal,First Round,Hard,60.0,0.016666666666666666,0.5
Misaki Doi,35.0,1.0,10,4.0,5.0,37.0,55.0,20.0,52.0,2.0,5.0,24.0,74.0,81.0,0,0.6727272727272727,0.38461538461538464,0.4,0.32432432432432434,2016-07-25,2016,Montreal,First Round,Hard,107.0,0.037383177570093455,0.5327102803738317
Magda Linette,86.0,0.0,3,1.0,1.0,17.0,26.0,3.0,12.0,0.0,0.0,13.0,46.0,33.0,0,0.6538461538461539,0.25,0.0,0.2826086956521739,2016-07-25,2016,Montreal,First Round,Hard,38.0,0.02631578947368421,0.5263157894736842
Kristina Mladenovic,38.0,1.0,15,6.0,5.0,35.0,55.0,24.0,53.0,6.0,12.0,47.0,103.0,106.0,0,0.6363636363636364,0.4528301886792453,0.5,0.4563106796116505,2016-07-25,2016,Montreal,First Round,Hard,108.0,0.05555555555555555,0.5462962962962963
